날짜,어종,산지,규격,포장,수량,중량,평균가
2022-02-07,(선)왕게,노르웨이,중,kg,6,1,"14,200"
2022-02-07,(선)왕게,러시아,중,kg,140,1,"38,500"
2022-02-07,(활)왕게,노르웨이,중,kg,71,1,"78,600"
2022-02-07,(활)왕게,러시아,중,kg,"1,141",1,"58,200"
2022-02-08,(선)왕게,노르웨이,중,kg,15,1,"24,500"
2022-02-08,(선)왕게,러시아,중,kg,172,1,"20,100"
2022-02-08,(활)왕게,노르웨이,중,kg,131,1,"55,600"
2022-02-08,(활)왕게,러시아,중,kg,348,1,"43,700"
2022-02-09,(선)왕게,노르웨이,중,kg,7,1,"21,600"
2022-02-09,(선)왕게,러시아,중,kg,93,1,"31,400"
2022-02-09,(활)왕게,러시아,중,kg,20,1,"49,500"
2022-02-10,(선)왕게,러시아,중,kg,92,1,"39,100"
2022-02-10,(활)왕게,노르웨이,중,kg,22,1,"60,400"
2022-02-10,(활)왕게,러시아,중,kg,264,1,"72,000"
2022-02-11,(선)왕게,노르웨이,중,kg,143,1,"30,400"
2022-02-11,(선)왕게,러시아,중,kg,57,1,"33,900"
2022-02-11,(활)왕게,노르웨이,중,kg,93,1,"60,900"
2022-02-11,(활)왕게,러시아,중,kg,471,1,"69,300"
2022-02-12,(선)왕게,노르웨이,중,kg,46,1,"41,300"
2022-02-12,(선)왕게,러시아,중,kg,17,1,"29,000"
2022-02-12,(활)왕게,노르웨이,중,kg,75,1,"59,300"
2022-02-12,(활)왕게,러시아,중,kg,"2,111",1,"66,300"
2022-02-14,(선)왕게,노르웨이,중,kg,12,1,"25,000"
2022-02-14,(활)왕게,노르웨이,중,kg,33,1,"48,900"
2022-02-15,(냉)왕게,노르웨이,중,kg,23,1,"18,000"
2022-02-15,(선)왕게,러시아,중,kg,11,1,"28,000"
2022-02-15,(활)왕게,러시아,중,kg,27,1,"64,600"
2022-02-16,(선)왕게,노르웨이,중,kg,13,1,"45,600"
2022-02-16,(선)왕게,러시아,중,kg,14,1,"23,700"
2022-02-16,(활)왕게,노르웨이,중,kg,43,1,"82,500"
2022-02-17,(선)왕게,노르웨이,중,kg,16,1,"37,200"
2022-02-17,(선)왕게,러시아,중,kg,179,1,"32,900"
2022-02-17,(활)왕게,노르웨이,중,kg,135,1,"56,200"
2022-02-17,(활)왕게,러시아,중,kg,264,1,"81,700"
2022-02-18,(선)왕게,러시아,중,kg,41,1,"34,100"
2022-02-18,(활)왕게,러시아,중,kg,"1,216",1,"77,500"
2022-02-19,(냉)왕게,러시아,중,kg,7,1,"14,500"
2022-02-19,(선)왕게,노르웨이,중,kg,100,1,"21,500"
2022-02-19,(선)왕게,러시아,중,kg,76,1,"34,600"
2022-02-19,(활)왕게,노르웨이,중,kg,"1,026",1,"74,300"
2022-02-19,(활)왕게,러시아,중,kg,808,1,"48,000"
2022-02-21,(활)왕게,노르웨이,중,kg,239,1,"35,300"
2022-02-22,(선)왕게,노르웨이,중,kg,32,1,"25,900"
2022-02-22,(선)왕게,러시아,중,kg,92,1,"44,800"
2022-02-22,(활)왕게,노르웨이,중,kg,40,1,"59,400"
2022-02-22,(활)왕게,러시아,중,kg,40,1,"70,900"
2022-02-23,(선)왕게,노르웨이,중,kg,162,1,"28,800"
2022-02-23,(선)왕게,러시아,중,kg,25,1,"34,600"
2022-02-23,(활)왕게,노르웨이,중,kg,357,1,"64,100"
2022-02-23,(활)왕게,러시아,중,kg,10,1,"43,600"
2022-02-24,(선)왕게,노르웨이,중,kg,35,1,"28,200"
2022-02-24,(선)왕게,러시아,중,kg,33,1,"34,500"
2022-02-24,(활)왕게,노르웨이,중,kg,428,1,"73,500"
2022-02-24,(활)왕게,러시아,중,kg,32,1,"64,900"
2022-02-25,(선)왕게,노르웨이,중,kg,3,1,"46,000"
2022-02-25,(선)왕게,러시아,중,kg,7,1,"46,900"
2022-02-25,(활)왕게,노르웨이,중,kg,117,1,"54,300"
2022-02-25,(활)왕게,러시아,중,kg,227,1,"86,700"
2022-02-26,(선)왕게,노르웨이,중,kg,33,1,"32,700"
2022-02-26,(선)왕게,러시아,중,kg,17,1,"27,400"
2022-02-26,(활)왕게,노르웨이,중,kg,324,1,"68,800"
2022-02-26,(활)왕게,러시아,중,kg,13,1,"88,000"
2022-02-28,(선)왕게,노르웨이,중,kg,9,1,"20,600"
2022-02-28,(활)왕게,노르웨이,중,kg,378,1,"84,500"
2022-02-28,(활)왕게,러시아,중,kg,60,1,"93,800"
2022-03-01,(활)왕게,노르웨이,중,kg,40,1,"95,200"
2022-03-01,(활)왕게,러시아,중,kg,13,1,"75,500"
2022-03-03,(냉)왕게,노르웨이,중,kg,134,1,"20,000"
2022-03-03,(선)왕게,노르웨이,중,kg,119,1,"40,000"
2022-03-03,(선)왕게,러시아,중,kg,9,1,"45,000"
2022-03-03,(활)왕게,노르웨이,중,kg,287,1,"84,600"
2022-03-03,(활)왕게,러시아,중,kg,17,1,"98,600"
2022-03-04,(냉)왕게,노르웨이,중,kg,86,1,"20,700"
2022-03-04,(활)왕게,노르웨이,중,kg,610,1,"101,400"
2022-03-04,(활)왕게,러시아,중,kg,36,1,"76,000"
2022-03-05,(냉)왕게,노르웨이,중,kg,116,1,"20,800"
2022-03-05,(활)왕게,노르웨이,중,kg,747,1,"107,400"
2022-03-07,(활)왕게,노르웨이,중,kg,31,1,"69,800"
2022-03-07,(활)왕게,러시아,중,kg,2,1,"45,000"
2022-03-08,(선)왕게,노르웨이,중,kg,9,1,"52,000"
2022-03-08,(선)왕게,러시아,중,kg,128,1,"10,200"
2022-03-08,(활)왕게,러시아,중,kg,"1,380",1,"57,600"
2022-03-09,(냉)왕게,러시아,중,kg,24,1,"13,600"
2022-03-09,(선)왕게,러시아,중,kg,10,1,"16,200"
2022-03-09,(활)왕게,러시아,중,kg,83,1,"66,000"
2022-03-10,(활)왕게,노르웨이,중,kg,7,1,"46,900"
2022-03-10,(활)왕게,러시아,중,kg,56,1,"50,500"
2022-03-11,(선)왕게,러시아,중,kg,23,1,"21,700"
2022-03-11,(활)왕게,러시아,중,kg,"1,055",1,"86,000"
2022-03-12,(선)왕게,러시아,중,kg,115,1,"28,100"
2022-03-12,(활)왕게,러시아,중,kg,532,1,"86,000"
2022-03-15,(선)왕게,노르웨이,중,kg,6,1,"26,400"
2022-03-15,(활)왕게,노르웨이,중,kg,3,1,"65,000"
2022-03-16,(선)왕게,러시아,중,kg,6,1,"22,200"
2022-03-16,(활)왕게,러시아,중,kg,31,1,"77,800"
2022-03-17,(선)왕게,러시아,중,kg,22,1,"37,800"
2022-03-17,(활)왕게,러시아,중,kg,146,1,"68,500"
2022-03-17,(활)왕게,일본,중,kg,269,1,"61,400"
2022-03-18,(선)왕게,노르웨이,중,kg,4,1,"30,000"
2022-03-18,(선)왕게,러시아,중,kg,30,1,"20,500"
2022-03-18,(활)왕게,노르웨이,중,kg,428,1,"75,300"
2022-03-18,(활)왕게,러시아,중,kg,"1,332",1,"62,500"
2022-03-19,(냉)왕게,러시아,중,kg,2,1,"2,000"
2022-03-19,(선)왕게,노르웨이,중,kg,60,1,"34,200"
2022-03-19,(선)왕게,러시아,중,kg,54,1,"37,500"
2022-03-19,(활)왕게,노르웨이,중,kg,68,1,"58,500"
2022-03-19,(활)왕게,러시아,중,kg,"1,335",1,"66,000"
2022-03-21,(선)왕게,노르웨이,중,kg,12,1,"14,400"
2022-03-21,(선)왕게,러시아,중,kg,11,1,"47,000"
2022-03-21,(활)왕게,노르웨이,중,kg,27,1,"25,000"
2022-03-21,(활)왕게,러시아,중,kg,329,1,"19,100"
2022-03-22,(선)왕게,노르웨이,중,kg,4,1,"35,000"
2022-03-22,(선)왕게,러시아,중,kg,120,1,"38,600"
2022-03-22,(활)왕게,러시아,중,kg,351,1,"26,600"
2022-03-23,(선)왕게,노르웨이,중,kg,4,1,"25,000"
2022-03-23,(선)왕게,러시아,중,kg,44,1,"39,600"
2022-03-23,(활)왕게,노르웨이,중,kg,3,1,"37,000"
2022-03-23,(활)왕게,러시아,중,kg,161,1,"49,600"
2022-03-24,(선)왕게,노르웨이,중,kg,8,1,"40,000"
2022-03-24,(선)왕게,러시아,중,kg,28,1,"38,200"
2022-03-24,(활)왕게,러시아,중,kg,127,1,"63,200"
2022-03-25,(선)왕게,러시아,중,kg,33,1,"32,500"
2022-03-25,(활)왕게,러시아,중,kg,655,1,"56,500"
2022-03-26,(냉)왕게,러시아,중,kg,90,1,"22,000"
2022-03-26,(선)왕게,노르웨이,중,kg,16,1,"42,500"
2022-03-26,(선)왕게,러시아,중,kg,30,1,"38,500"
2022-03-26,(활)왕게,노르웨이,중,kg,152,1,"46,300"
2022-03-26,(활)왕게,러시아,중,kg,935,1,"56,400"
2022-03-28,(선)왕게,노르웨이,중,kg,25,1,"25,000"
2022-03-28,(선)왕게,러시아,중,kg,205,1,"21,900"
2022-03-28,(활)왕게,러시아,중,kg,311,1,"57,000"
2022-03-29,(선)왕게,러시아,중,kg,223,1,"25,100"
2022-03-29,(활)왕게,러시아,중,kg,775,1,"60,500"
2022-03-30,(선)왕게,러시아,중,kg,286,1,"25,700"
2022-03-30,(활)왕게,러시아,중,kg,"1,219",1,"51,100"
