날짜,어종,산지,규격,포장,수량,중량,평균가
2022-02-24,(냉)고등어,부산(기장),20미,kg,55,10,"45,000"
2022-02-24,(선)고등어,부산(기장),16미,S/P,63,15,"30,000"
2022-02-24,(선)고등어,부산(기장),18미,S/P,1,15,"25,000"
2022-02-24,(선)고등어,부산(기장),20미,S/P,30,15,"77,300"
2022-02-24,(선)고등어,부산(기장),26미,S/P,20,15,"50,000"
2022-02-24,(선)고등어,제주도,11미,S/P,4,10,"60,000"
2022-02-24,(선)고등어,제주도,14미,S/P,2,10,"60,000"
2022-02-24,(선)고등어,제주도,8미,S/P,3,10,"60,000"
2022-02-24,(선)고등어,제주도,9미,S/P,1,10,"30,000"
2022-02-25,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"38,900"
2022-02-25,(선)고등어,제주도,14미,S/P,3,10,"52,000"
2022-02-25,(선)고등어,제주도,8미,S/P,4,10,"65,000"
2022-02-26,(냉)고등어,노르웨이,300/500,CT/(BT),520,20,"76,300"
2022-02-26,(선)고등어,제주도,12미,S/P,1,8,"50,000"
2022-02-26,(선)고등어,제주도,20미,S/P,5,8,"22,000"
2022-02-26,(선)고등어,제주도,21미,S/P,1,7,"20,000"
2022-02-28,(선)고등어,제주도,12미,S/P,2,10,"20,000"
2022-03-01,(냉)고등어,노르웨이,400/600,CT/(BT),5,20,"75,600"
2022-03-01,(선)고등어,부산(기장),30미,S/P,60,15,"25,000"
2022-03-01,(선)고등어,제주도,13미,S/P,5,10,"20,000"
2022-03-01,(선)고등어,제주도,14미,S/P,1,10,"20,000"
2022-03-01,(선)고등어,제주도,18미,S/P,8,10,"13,000"
2022-03-01,(선)고등어,제주도,중,S/P,2,10,"13,000"
2022-03-02,(선)고등어,부산(기장),30미,S/P,60,15,"16,700"
2022-03-02,(선)고등어,제주도,15미,S/P,1,10,"25,000"
2022-03-02,(선)고등어,제주도,18미,S/P,9,10,"55,000"
2022-03-02,(선)고등어,제주도,20미,S/P,13,10,"55,000"
2022-03-04,(냉)고등어,부산(기장),50미,S/P,30,20,"16,000"
2022-03-04,(선)고등어,부산(기장),20미,S/P,35,15,"66,600"
2022-03-04,(선)고등어,부산(기장),26미,S/P,31,15,"45,000"
2022-03-04,(선)고등어,부산(기장),30미,S/P,20,15,"15,000"
2022-03-05,(냉)염고등어,노르웨이,대,CT/(BT),100,7,"38,900"
2022-03-05,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,800"
2022-03-08,(냉)고등어,노르웨이,400/600,CT/(BT),50,20,"75,600"
2022-03-08,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"38,500"
2022-03-08,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,800"
2022-03-08,(선)고등어,부산(기장),20미,S/P,72,15,"38,900"
2022-03-08,(선)고등어,부산(기장),28미,S/P,30,15,"18,000"
2022-03-08,(선)고등어,제주도,12미,S/P,4,8,"15,000"
2022-03-08,(선)고등어,제주도,14미,S/P,20,8,"15,000"
2022-03-08,(선)고등어,제주도,16미,S/P,1,8,"15,000"
2022-03-09,(냉)고등어,노르웨이,400/600,CT/(BT),150,20,"75,600"
2022-03-09,(냉)염고등어,노르웨이,10손,CT/(BT),100,7,"38,900"
2022-03-09,(냉)염고등어,노르웨이,8손,CT/(BT),30,7,"33,200"
2022-03-09,(냉)염고등어,노르웨이,중,CT/(BT),10,7,"29,000"
2022-03-09,(냉)염고등어,노르웨이,중소,CT/(BT),10,7,"26,000"
2022-03-09,(선)고등어,부산(기장),20미,S/P,52,15,"36,200"
2022-03-11,(냉)고등어,노르웨이,400/600,CT/(BT),50,20,"75,600"
2022-03-11,(선)고등어,부산(기장),20미,S/P,88,15,"60,000"
2022-03-11,(선)고등어,부산(기장),26미,S/P,149,15,"45,600"
2022-03-12,(선)고등어,부산(기장),35미,S/P,200,15,"30,000"
2022-03-14,(냉)염고등어,노르웨이,중,CT/(BT),10,7,"29,800"
2022-03-15,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"38,900"
2022-03-15,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,900"
2022-03-16,(냉)고등어,기타(국내),20미,CT/(BT),22,12,"47,800"
2022-03-17,(냉)고등어,노르웨이,400/600,CT/(BT),10,20,"77,700"
2022-03-17,(냉)염고등어,노르웨이,8손,CT/(BT),50,7,"32,700"
2022-03-18,(냉)염고등어,노르웨이,8손,CT/(BT),30,7,"32,700"
2022-03-19,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"40,000"
2022-03-22,(냉)고등어,노르웨이,400/600,CT/(BT),10,20,"77,700"
2022-03-22,(냉)염고등어,노르웨이,대,CT/(BT),30,7,"39,000"
2022-03-22,(냉)염고등어,노르웨이,특대,CT/(BT),30,7.5,"40,600"
2022-03-23,(냉)고등어,노르웨이,400/600,CT/(BT),100,20,"77,700"
2022-03-23,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,000"
2022-03-24,(냉)고등어,노르웨이,400/600,CT/(BT),2,20,"76,600"
2022-03-24,(냉)염고등어,기타(국내),20손,CT/(BT),50,7,"27,400"
2022-03-25,(냉)고등어,기타(국내),16미,CT/(BT),175,13,"66,000"
2022-03-25,(냉)염고등어,노르웨이,8손,CT/(BT),30,7,"32,700"
2022-03-25,(냉)염고등어,노르웨이,대,CT/(BT),100,7,"39,500"
2022-03-25,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,900"
2022-03-25,(선)고등어,제주도,7미,S/P,1,15,"25,000"
2022-03-26,(냉)고등어,부산(기장),33미,CT/(BT),100,15,"14,300"
2022-03-29,(냉)고등어,노르웨이,400/600,CT/(BT),18,20,"76,700"
2022-03-29,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,500"
2022-03-29,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,500"
2022-03-30,(냉)고등어,기타(국내),16미,CT/(BT),10,12,"66,000"
2022-03-30,(냉)고등어,노르웨이,400/600,CT/(BT),20,20,"77,700"
2022-03-30,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,000"
2022-03-30,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"40,600"
2022-03-31,(냉)고등어,기타(국내),16미,CT/(BT),73,12,"66,000"
2022-03-31,(냉)고등어,노르웨이,400/600,CT/(BT),100,20,"76,700"
2022-03-31,(냉)염고등어,노르웨이,8손,CT/(BT),30,7,"32,700"
2022-04-02,(냉)고등어,노르웨이,400/600,CT/(BT),100,20,"77,700"
2022-04-02,(선)고등어,포항,6미,S/P,5,10,"56,000"
2022-04-04,(선)고등어,축산,6미,S/P,8,10,"55,000"
2022-04-05,(냉)염고등어,기타(국내),소,CT/(BT),50,10,"21,200"
2022-04-05,(냉)염고등어,노르웨이,대,CT/(BT),100,7,"39,500"
2022-04-05,(선)고등어,축산,6미,S/P,50,10,"41,100"
2022-04-05,(선)고등어,포항,대,S/P,13,10,"56,100"
2022-04-06,(냉)염고등어,노르웨이,8손,CT/(BT),50,7,"33,500"
2022-04-06,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,000"
2022-04-06,(냉)염고등어,노르웨이,특대,CT/(BT),10,7.5,"40,600"
2022-04-06,(선)고등어,축산,6미,S/P,43,10,"40,000"
2022-04-07,(냉)염고등어,기타(국내),소,CT/(BT),30,10,"21,200"
2022-04-07,(냉)염고등어,노르웨이,대,CT/(BT),30,7,"39,000"
2022-04-07,(선)고등어,제주도,대,S/P,33,10,"35,000"
2022-04-07,(선)고등어,축산,6미,S/P,26,10,"40,000"
2022-04-07,(선)고등어,포항,6미,S/P,1,10,"50,000"
2022-04-08,(냉)고등어,기타(국내),16미,CT/(BT),10,12,"66,000"
2022-04-08,(냉)염고등어,노르웨이,8손,CT/(BT),30,7,"32,700"
2022-04-08,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,500"
2022-04-08,(선)고등어,제주도,10미,S/P,3,10,"45,000"
2022-04-08,(선)고등어,제주도,12미,S/P,6,10,"45,000"
2022-04-08,(선)고등어,축산,6미,S/P,12,10,"40,000"
2022-04-09,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,500"
2022-04-09,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,500"
2022-04-09,(선)고등어,속초,8미,S/P,8,10,"25,000"
2022-04-09,(선)고등어,제주도,10미,S/P,1,13,"40,000"
2022-04-09,(선)고등어,제주도,14미,S/P,10,13,"30,000"
2022-04-09,(선)고등어,제주도,20미,S/P,8,13,"15,000"
2022-04-09,(선)고등어,제주도,28미,S/P,1,13,"7,000"
2022-04-09,(선)고등어,제주도,32미,S/P,9,13,"7,000"
2022-04-09,(선)고등어,제주도,대,S/P,3,8,"30,000"
2022-04-09,(선)고등어,축산,6미,S/P,28,10,"30,000"
2022-04-09,(선)고등어,포항,8미,S/P,5,10,"50,000"
2022-04-11,(선)고등어,축산,6미,S/P,40,10,"35,000"
2022-04-12,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,500"
2022-04-12,(선)고등어,제주도,10미,S/P,4,10,"40,000"
2022-04-12,(선)고등어,제주도,8미,S/P,6,10,"31,700"
2022-04-12,(선)고등어,축산,6미,S/P,25,10,"33,800"
2022-04-13,(냉)염고등어,노르웨이,8손,CT/(BT),30,7,"32,700"
2022-04-13,(냉)염고등어,노르웨이,특대,CT/(BT),20,7.5,"39,500"
2022-04-13,(선)고등어,축산,6미,S/P,11,10,"30,000"
2022-04-13,(활)고등어,통영,중,kg,75,1,"13,000"
2022-04-14,(냉)고등어,기타(국내),대,CT/(BT),20,12,"17,000"
2022-04-14,(냉)고등어,노르웨이,400/600,CT/(BT),170,20,"75,500"
2022-04-14,(냉)고등어,부산(기장),소,CT/(BT),50,13,"14,500"
2022-04-14,(냉)염고등어,노르웨이,대,CT/(BT),200,7,"39,300"
2022-04-14,(선)고등어,제주도,10미,S/P,30,10,"42,800"
2022-04-15,(냉)염고등어,노르웨이,중,CT/(BT),40,7,"31,100"
2022-04-15,(활)고등어,통영,중,kg,75,1,"12,000"
2022-04-16,(냉)염고등어,노르웨이,8손,CT/(BT),50,7,"32,700"
2022-04-16,(냉)염고등어,노르웨이,중,CT/(BT),10,7,"31,100"
2022-04-16,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,500"
2022-04-16,(선)고등어,축산,6미,S/P,1,10,"40,000"
2022-04-16,(활)고등어,통영,중,kg,113,1,"12,000"
2022-04-18,(냉)고등어,기타(국내),중,CT/(BT),50,12,"15,000"
2022-04-18,(선)고등어,축산,6미,S/P,13,10,"40,000"
2022-04-19,(냉)고등어,기타(국내),20미,CT/(BT),20,12,"45,500"
2022-04-19,(냉)고등어,기타(국내),소,CT/(BT),30,10,"21,200"
2022-04-19,(냉)고등어,노르웨이,중,CT/(BT),61,7,"31,000"
2022-04-19,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,300"
2022-04-19,(선)고등어,축산,6미,S/P,3,10,"33,300"
2022-04-19,(활)고등어,통영,중,kg,80,1,"12,000"
2022-04-20,(냉)염고등어,기타(국내),중,CT/(BT),30,10,"27,500"
2022-04-20,(냉)염고등어,노르웨이,대,CT/(BT),100,7,"39,000"
2022-04-21,(냉)고등어,기타(국내),20미,CT/(BT),645,12,"44,800"
2022-04-22,(냉)고등어,노르웨이,400/600,CT/(BT),20,20,"78,700"
2022-04-22,(냉)염고등어,노르웨이,8손,CT/(BT),50,7,"31,800"
2022-04-22,(냉)염고등어,노르웨이,대,CT/(BT),5,7,"39,000"
2022-04-22,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,300"
2022-04-22,(활)고등어,통영,중,kg,72,1,"12,000"
2022-04-23,(냉)염고등어,노르웨이,대,CT/(BT),250,7,"39,000"
2022-04-23,(냉)염고등어,노르웨이,특대,CT/(BT),100,7.5,"39,300"
2022-04-23,(활)고등어,통영,중,kg,50,1,"12,000"
2022-04-26,(냉)염고등어,노르웨이,대,CT/(BT),45,7,"39,000"
2022-04-26,(선)고등어,제주도,14미,S/P,7,10,"40,000"
2022-04-26,(선)고등어,제주도,15미,S/P,4,15,"80,000"
2022-04-26,(선)고등어,제주도,20미,S/P,6,15,"67,500"
2022-04-26,(활)고등어,통영,중,kg,74,1,"12,000"
2022-04-27,(냉)고등어,기타(국내),20미,CT/(BT),30,12,"44,500"
2022-04-27,(냉)고등어,기타(국내),20미,CT/(BT),20,12.5,"50,300"
2022-04-27,(냉)고등어,기타(국내),28미,CT/(BT),20,12,"25,500"
2022-04-27,(냉)고등어,부산(기장),20미,CT/(BT),20,15,"43,000"
2022-04-27,(냉)염고등어,기타(국내),20손,CT/(BT),40,7,"27,400"
2022-04-27,(냉)염고등어,노르웨이,대,CT/(BT),80,7,"39,000"
2022-04-27,(냉)염고등어,노르웨이,중,CT/(BT),15,7,"31,300"
2022-04-28,(냉)고등어,기타(국내),33미,CT/(BT),25,12,"27,000"
2022-04-28,(냉)고등어,노르웨이,400/600,CT/(BT),120,20,"78,600"
2022-04-28,(냉)염고등어,기타(국내),20손,CT/(BT),50,12,"26,000"
2022-04-28,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,500"
2022-04-28,(활)고등어,통영,중,kg,73,1,"12,000"
2022-04-29,(냉)고등어,기타(국내),20미,CT/(BT),10,12,"50,300"
2022-04-29,(냉)고등어,기타(국내),33미,CT/(BT),25,12,"21,000"
2022-04-29,(냉)고등어,기타(국내),70미,CT/(BT),5,22,"28,600"
2022-04-29,(냉)고등어,기타(국내),80미,CT/(BT),3,22,"27,600"
2022-04-29,(냉)고등어,노르웨이,400/600,CT/(BT),50,20,"75,500"
2022-04-30,(냉)고등어,기타(국내),20미,CT/(BT),429,12,"50,000"
2022-04-30,(냉)염고등어,노르웨이,중,CT/(BT),20,7,"31,300"
2022-05-02,(활)고등어,통영,중,kg,74,1,"12,000"
2022-05-03,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"40,600"
2022-05-04,(냉)고등어,기타(국내),20미,CT/(BT),50,12,"52,000"
2022-05-05,(냉)염고등어,노르웨이,8손,CT/(BT),50,7,"32,000"
2022-05-05,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"38,500"
2022-05-05,(냉)염고등어,노르웨이,특대,CT/(BT),50,7,"39,500"
2022-05-05,(활)고등어,통영,82미,kg,76,1,"12,000"
2022-05-07,(냉)고등어,노르웨이,400/600,CT/(BT),200,20,"75,500"
2022-05-07,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,000"
2022-05-07,(냉)염고등어,노르웨이,중,CT/(BT),20,7,"31,300"
