날짜,어종,산지,규격,포장,수량,중량,평균가
2017-01-23,(선)은갈치,제주도,10미,S/P,1,8.0,25000
2017-01-24,(선)은갈치,제주도,10미,S/P,58,3.5,107700
2017-01-24,(선)은갈치,제주도,10미,S/P,4,4.0,127500
2017-01-24,(선)은갈치,제주도,10미,S/P,27,4.5,151100
2017-01-24,(선)은갈치,제주도,10미,S/P,46,5.0,187600
2017-01-24,(선)은갈치,제주도,10미,S/P,4,5.5,190000
2017-01-25,(선)은갈치,제주도,10미,S/P,55,3.5,112000
2017-01-25,(선)은갈치,제주도,10미,S/P,34,4.5,162400
2017-01-25,(선)은갈치,제주도,10미,S/P,67,5.0,190200
2017-01-26,(선)은갈치,제주도,10미,S/P,60,3.5,113400
2017-01-26,(선)은갈치,제주도,10미,S/P,20,4.0,120000
2017-01-26,(선)은갈치,제주도,10미,S/P,51,4.5,142200
2017-01-26,(선)은갈치,제주도,10미,S/P,103,5.0,174300
2017-01-27,(선)은갈치,제주도,10미,S/P,7,3.0,58000
2017-01-27,(선)은갈치,제주도,10미,S/P,30,3.5,120000
2017-01-27,(선)은갈치,제주도,10미,S/P,17,4.0,138800
2017-01-27,(선)은갈치,제주도,10미,S/P,24,4.5,179300
2017-01-27,(선)은갈치,제주도,10미,S/P,51,5.0,210400
2017-02-02,(선)은갈치,제주도,10미,S/P,8,4.0,116300
2017-02-02,(선)은갈치,제주도,10미,S/P,15,5.0,227300
2017-02-03,(선)은갈치,제주도,10미,S/P,6,3.5,127500
2017-02-03,(선)은갈치,제주도,10미,S/P,15,4.0,160000
2017-02-03,(선)은갈치,제주도,10미,S/P,21,4.5,173900
2017-02-03,(선)은갈치,제주도,10미,S/P,52,5.0,192600
2017-02-04,(선)은갈치,제주도,10미,S/P,14,3.2,120000
2017-02-04,(선)은갈치,제주도,10미,S/P,42,3.5,117700
2017-02-04,(선)은갈치,제주도,10미,S/P,13,4.0,137300
2017-02-04,(선)은갈치,제주도,10미,S/P,58,4.5,147500
2017-02-04,(선)은갈치,제주도,10미,S/P,34,5.0,189300
2017-02-06,(선)은갈치,제주도,10미,S/P,3,3.5,105000
2017-02-06,(선)은갈치,제주도,10미,S/P,19,4.0,117400
2017-02-06,(선)은갈치,제주도,10미,S/P,26,4.5,142900
2017-02-06,(선)은갈치,제주도,10미,S/P,25,5.0,180000
2017-02-07,(선)은갈치,제주도,10미,S/P,59,3.5,99400
2017-02-07,(선)은갈치,제주도,10미,S/P,8,4.0,120000
2017-02-07,(선)은갈치,제주도,10미,S/P,25,4.5,139000
2017-02-07,(선)은갈치,제주도,10미,S/P,58,5.0,165300
2017-02-08,(선)은갈치,제주도,10미,S/P,55,3.5,92800
2017-02-08,(선)은갈치,제주도,10미,S/P,20,4.0,110000
2017-02-08,(선)은갈치,제주도,10미,S/P,34,4.5,133100
2017-02-08,(선)은갈치,제주도,10미,S/P,51,5.0,154100
2017-02-09,(선)은갈치,제주도,10미,S/P,2,3.0,40000
2017-02-09,(선)은갈치,제주도,10미,S/P,38,3.5,93000
2017-02-09,(선)은갈치,제주도,10미,S/P,10,4.0,117000
2017-02-09,(선)은갈치,제주도,10미,S/P,38,4.5,130100
2017-02-09,(선)은갈치,제주도,10미,S/P,51,5.0,156300
2017-02-09,(선)은갈치,제주도,10미,S/P,2,8.0,95000
2017-02-10,(선)은갈치,제주도,10미,S/P,63,3.5,87000
2017-02-10,(선)은갈치,제주도,10미,S/P,6,4.0,117000
2017-02-10,(선)은갈치,제주도,10미,S/P,20,4.5,127600
2017-02-10,(선)은갈치,제주도,10미,S/P,51,5.0,147600
2017-02-11,(선)은갈치,제주도,10미,S/P,36,3.5,95000
2017-02-11,(선)은갈치,제주도,10미,S/P,5,4.0,115000
2017-02-11,(선)은갈치,제주도,10미,S/P,42,4.5,118400
2017-02-11,(선)은갈치,제주도,10미,S/P,13,5.0,170000
2017-02-13,(선)은갈치,제주도,10미,S/P,80,3.5,88000
2017-02-13,(선)은갈치,제주도,10미,S/P,6,4.0,115000
2017-02-13,(선)은갈치,제주도,10미,S/P,38,4.5,126400
2017-02-13,(선)은갈치,제주도,10미,S/P,44,5.0,149500
2017-02-14,(선)은갈치,제주도,10미,S/P,1,3.0,60000
2017-02-14,(선)은갈치,제주도,10미,S/P,55,3.5,82500
2017-02-14,(선)은갈치,제주도,10미,S/P,1,4.4,140000
2017-02-14,(선)은갈치,제주도,10미,S/P,23,4.5,128900
2017-02-14,(선)은갈치,제주도,10미,S/P,28,5.0,177300
2017-02-15,(선)은갈치,제주도,10미,S/P,43,3.5,89200
2017-02-15,(선)은갈치,제주도,10미,S/P,4,4.0,125000
2017-02-15,(선)은갈치,제주도,10미,S/P,9,4.5,150900
2017-02-15,(선)은갈치,제주도,10미,S/P,11,5.0,190000
2017-02-16,(선)은갈치,제주도,10미,S/P,26,3.5,95600
2017-02-16,(선)은갈치,제주도,10미,S/P,9,4.0,120000
2017-02-16,(선)은갈치,제주도,10미,S/P,36,4.5,136900
2017-02-16,(선)은갈치,제주도,10미,S/P,48,5.0,171600
2017-02-17,(선)은갈치,제주도,10미,S/P,69,3.5,91700
2017-02-17,(선)은갈치,제주도,10미,S/P,22,4.0,120000
2017-02-17,(선)은갈치,제주도,10미,S/P,39,4.5,135700
2017-02-17,(선)은갈치,제주도,10미,S/P,34,5.0,174600
2017-02-18,(선)은갈치,제주도,10미,S/P,46,3.5,98000
2017-02-18,(선)은갈치,제주도,10미,S/P,16,4.0,120000
2017-02-18,(선)은갈치,제주도,10미,S/P,21,4.5,133800
2017-02-18,(선)은갈치,제주도,10미,S/P,33,5.0,165500
2017-02-20,(선)은갈치,제주도,10미,S/P,61,3.5,94900
2017-02-20,(선)은갈치,제주도,10미,S/P,13,4.0,128000
2017-02-20,(선)은갈치,제주도,10미,S/P,47,4.5,132500
2017-02-20,(선)은갈치,제주도,10미,S/P,61,5.0,164000
2017-02-21,(선)은갈치,제주도,10미,S/P,69,3.5,90000
2017-02-21,(선)은갈치,제주도,10미,S/P,13,4.0,118100
2017-02-21,(선)은갈치,제주도,10미,S/P,54,4.5,124600
2017-02-21,(선)은갈치,제주도,10미,S/P,33,5.0,177900
2017-02-22,(선)은갈치,제주도,10미,S/P,45,3.5,96100
2017-02-22,(선)은갈치,제주도,10미,S/P,3,4.0,130000
2017-02-22,(선)은갈치,제주도,10미,S/P,3,4.5,160000
2017-02-22,(선)은갈치,제주도,10미,S/P,8,5.0,195000
2017-02-23,(선)은갈치,제주도,10미,S/P,49,3.5,98000
2017-02-23,(선)은갈치,제주도,10미,S/P,5,4.0,126000
2017-02-23,(선)은갈치,제주도,10미,S/P,8,4.5,160000
2017-02-23,(선)은갈치,제주도,10미,S/P,12,5.0,200000
2017-02-24,(선)은갈치,제주도,10미,S/P,31,3.5,102700
2017-02-24,(선)은갈치,제주도,10미,S/P,6,4.0,133000
2017-02-24,(선)은갈치,제주도,10미,S/P,28,4.5,154100
2017-02-24,(선)은갈치,제주도,10미,S/P,40,5.0,188800
2017-02-25,(선)은갈치,제주도,10미,S/P,8,3.5,115000
2017-02-25,(선)은갈치,제주도,10미,S/P,5,4.0,140000
2017-02-25,(선)은갈치,제주도,10미,S/P,30,4.5,152200
2017-02-25,(선)은갈치,제주도,10미,S/P,20,5.0,205000
2017-02-27,(선)은갈치,제주도,10미,S/P,6,3.5,130000
2017-02-28,(선)은갈치,제주도,10미,S/P,53,3.5,110000
2017-02-28,(선)은갈치,제주도,10미,S/P,36,4.5,160400
2017-02-28,(선)은갈치,제주도,10미,S/P,35,5.0,194000
2017-03-01,(선)은갈치,제주도,10미,S/P,58,3.5,117900
2017-03-01,(선)은갈치,제주도,10미,S/P,9,4.0,132000
2017-03-01,(선)은갈치,제주도,10미,S/P,42,4.5,155000
2017-03-01,(선)은갈치,제주도,10미,S/P,31,5.0,193400
2017-03-02,(선)은갈치,제주도,10미,S/P,55,3.5,110600
2017-03-02,(선)은갈치,제주도,10미,S/P,5,4.0,129600
2017-03-02,(선)은갈치,제주도,10미,S/P,22,4.5,157100
2017-03-02,(선)은갈치,제주도,10미,S/P,61,5.0,174600
2017-03-03,(선)은갈치,제주도,10미,S/P,65,3.5,114200
2017-03-03,(선)은갈치,제주도,10미,S/P,17,4.5,157000
2017-03-03,(선)은갈치,제주도,10미,S/P,53,5.0,179400
2017-03-06,(선)은갈치,제주도,10미,S/P,93,3.5,98400
2017-03-06,(선)은갈치,제주도,10미,S/P,54,4.5,130400
2017-03-06,(선)은갈치,제주도,10미,S/P,61,5.0,154300
2017-03-07,(선)은갈치,제주도,10미,S/P,85,3.5,92800
2017-03-07,(선)은갈치,제주도,10미,S/P,45,4.5,125900
2017-03-08,(선)은갈치,제주도,10미,S/P,2,3.0,50000
2017-03-08,(선)은갈치,제주도,10미,S/P,72,3.5,90300
2017-03-08,(선)은갈치,제주도,10미,S/P,3,4.0,88300
2017-03-08,(선)은갈치,제주도,10미,S/P,44,4.5,127300
2017-03-08,(선)은갈치,제주도,10미,S/P,11,5.0,190000
2017-03-09,(선)은갈치,제주도,10미,S/P,51,3.5,101000
2017-03-10,(선)은갈치,제주도,10미,S/P,42,3.5,111400
2017-03-10,(선)은갈치,제주도,10미,S/P,10,4.0,123600
2017-03-10,(선)은갈치,제주도,10미,S/P,39,4.5,142700
2017-03-10,(선)은갈치,제주도,10미,S/P,23,5.0,202200
2017-03-10,(선)은갈치,제주도,10미,S/P,1,6.0,210000
2017-03-11,(선)은갈치,제주도,10미,S/P,31,3.5,117800
2017-03-11,(선)은갈치,제주도,10미,S/P,1,3.7,130000
2017-03-11,(선)은갈치,제주도,10미,S/P,25,4.5,149600
2017-03-11,(선)은갈치,제주도,10미,S/P,12,5.0,212500
2017-03-11,(선)은갈치,제주도,10미,S/P,1,10.0,220000
2017-03-13,(선)은갈치,제주도,10미,S/P,36,3.5,125000
2017-03-13,(선)은갈치,제주도,10미,S/P,22,4.5,158400
2017-03-13,(선)은갈치,제주도,10미,S/P,51,5.0,183800
2017-03-14,(선)은갈치,제주도,10미,S/P,44,3.5,121600
2017-03-14,(선)은갈치,제주도,10미,S/P,2,4.0,210000
2017-03-14,(선)은갈치,제주도,10미,S/P,27,4.5,158900
2017-03-14,(선)은갈치,제주도,10미,S/P,15,5.0,200200
2017-03-15,(선)은갈치,제주도,10미,S/P,42,3.5,120600
2017-03-15,(선)은갈치,제주도,10미,S/P,19,4.0,125500
2017-03-15,(선)은갈치,제주도,10미,S/P,11,4.5,165000
2017-03-15,(선)은갈치,제주도,10미,S/P,44,5.0,182800
2017-03-15,(선)은갈치,제주도,10미,S/P,1,5.5,160000
2017-03-16,(선)은갈치,제주도,10미,S/P,31,3.5,121900
2017-03-16,(선)은갈치,제주도,10미,S/P,6,4.0,135000
2017-03-16,(선)은갈치,제주도,10미,S/P,5,4.5,170000
2017-03-16,(선)은갈치,제주도,10미,S/P,1,4.8,170000
2017-03-16,(선)은갈치,제주도,10미,S/P,47,5.0,187300
2017-03-17,(선)은갈치,제주도,10미,S/P,57,3.5,122400
2017-03-17,(선)은갈치,제주도,10미,S/P,4,4.0,130000
2017-03-17,(선)은갈치,제주도,10미,S/P,20,4.5,159400
2017-03-17,(선)은갈치,제주도,10미,S/P,32,5.0,175600
2017-03-18,(선)은갈치,제주도,10미,S/P,43,3.5,119300
2017-03-18,(선)은갈치,제주도,10미,S/P,12,4.5,160800
2017-03-18,(선)은갈치,제주도,10미,S/P,25,5.0,179400
2017-03-20,(선)은갈치,제주도,10미,S/P,60,3.5,120800
2017-03-20,(선)은갈치,제주도,10미,S/P,38,4.5,159700
2017-03-20,(선)은갈치,제주도,10미,S/P,36,5.0,202800
2017-03-21,(선)은갈치,제주도,10미,S/P,1,3.0,60000
2017-03-21,(선)은갈치,제주도,10미,S/P,41,3.5,116200
2017-03-21,(선)은갈치,제주도,10미,S/P,4,4.0,138000
2017-03-21,(선)은갈치,제주도,10미,S/P,13,4.5,162300
2017-03-21,(선)은갈치,제주도,10미,S/P,39,5.0,183700
2017-03-22,(선)은갈치,제주도,10미,S/P,92,3.5,102500
2017-03-22,(선)은갈치,제주도,10미,S/P,23,4.0,121000
2017-03-22,(선)은갈치,제주도,10미,S/P,45,4.5,144500
2017-03-22,(선)은갈치,제주도,10미,S/P,49,5.0,186900
2017-03-23,(선)은갈치,제주도,10미,S/P,45,3.5,112900
2017-03-23,(선)은갈치,제주도,10미,S/P,7,4.0,130000
2017-03-23,(선)은갈치,제주도,10미,S/P,33,4.5,149000
2017-03-23,(선)은갈치,제주도,10미,S/P,38,5.0,188800
2017-03-24,(선)은갈치,제주도,10미,S/P,51,3.5,106500
2017-03-24,(선)은갈치,제주도,10미,S/P,2,4.0,131000
2017-03-24,(선)은갈치,제주도,10미,S/P,13,4.5,153800
2017-03-24,(선)은갈치,제주도,10미,S/P,15,5.0,205000
2017-03-25,(선)은갈치,제주도,10미,S/P,58,3.5,105700
2017-03-25,(선)은갈치,제주도,10미,S/P,9,4.0,125000
2017-03-25,(선)은갈치,제주도,10미,S/P,21,4.5,154800
2017-03-25,(선)은갈치,제주도,10미,S/P,48,5.0,171100
2017-03-27,(선)은갈치,제주도,10미,S/P,39,3.5,113000
2017-03-27,(선)은갈치,제주도,10미,S/P,13,4.5,161200
2017-03-27,(선)은갈치,제주도,10미,S/P,44,5.0,172800
2017-03-28,(선)은갈치,제주도,10미,S/P,35,3.5,115600
2017-03-28,(선)은갈치,제주도,10미,S/P,7,4.0,121400
2017-03-28,(선)은갈치,제주도,10미,S/P,21,4.5,159700
2017-03-28,(선)은갈치,제주도,10미,S/P,16,5.0,191800
2017-03-29,(선)은갈치,제주도,10미,S/P,22,3.5,121800
2017-03-29,(선)은갈치,제주도,10미,S/P,1,4.0,130000
2017-03-29,(선)은갈치,제주도,10미,S/P,12,4.5,166700
2017-03-29,(선)은갈치,제주도,10미,S/P,48,5.0,190800
2017-03-30,(선)은갈치,제주도,10미,S/P,25,3.5,122100
2017-03-30,(선)은갈치,제주도,10미,S/P,2,4.0,140000
2017-03-30,(선)은갈치,제주도,10미,S/P,21,4.5,152000
2017-03-30,(선)은갈치,제주도,10미,S/P,27,5.0,185700
2017-03-31,(선)은갈치,제주도,10미,S/P,8,3.5,138800
2017-03-31,(선)은갈치,제주도,10미,S/P,1,4.0,146000
2017-03-31,(선)은갈치,제주도,10미,S/P,16,4.5,164100
2017-03-31,(선)은갈치,제주도,10미,S/P,25,5.0,201000
2017-04-01,(선)은갈치,제주도,10미,S/P,38,3.5,124200
2017-04-01,(선)은갈치,제주도,10미,S/P,4,4.0,141300
2017-04-01,(선)은갈치,제주도,10미,S/P,24,4.5,157400
2017-04-01,(선)은갈치,제주도,10미,S/P,17,5.0,189600
2017-04-03,(선)은갈치,제주도,10미,S/P,52,3.5,119300
2017-04-03,(선)은갈치,제주도,10미,S/P,10,4.0,135000
2017-04-03,(선)은갈치,제주도,10미,S/P,47,4.5,156900
2017-04-03,(선)은갈치,제주도,10미,S/P,51,5.0,189900
2017-04-04,(선)은갈치,제주도,10미,S/P,44,3.5,125600
2017-04-04,(선)은갈치,제주도,10미,S/P,6,4.0,135000
2017-04-04,(선)은갈치,제주도,10미,S/P,25,4.5,153200
2017-04-04,(선)은갈치,제주도,10미,S/P,15,5.0,217300
2017-04-05,(선)은갈치,제주도,10미,S/P,46,3.5,119400
2017-04-05,(선)은갈치,제주도,10미,S/P,10,4.0,139000
2017-04-05,(선)은갈치,제주도,10미,S/P,31,4.5,157300
2017-04-05,(선)은갈치,제주도,10미,S/P,38,5.0,196100
2017-04-07,(선)은갈치,제주도,10미,S/P,51,3.5,95200
2017-04-07,(선)은갈치,제주도,10미,S/P,24,4.5,141900
2017-04-08,(선)은갈치,제주도,10미,S/P,7,3.5,105900
2017-04-08,(선)은갈치,제주도,10미,S/P,19,4.5,122800
2017-04-08,(선)은갈치,제주도,10미,S/P,40,5.0,149400
2017-04-10,(선)은갈치,제주도,10미,S/P,54,3.5,110800
2017-04-10,(선)은갈치,제주도,10미,S/P,41,4.5,146800
2017-04-10,(선)은갈치,제주도,10미,S/P,3,5.0,190000
2017-04-11,(선)은갈치,제주도,10미,S/P,61,3.5,99800
2017-04-11,(선)은갈치,제주도,10미,S/P,19,4.5,136400
2017-04-11,(선)은갈치,제주도,10미,S/P,36,5.0,154200
2017-04-14,(선)은갈치,제주도,10미,S/P,14,3.5,144600
2017-04-14,(선)은갈치,제주도,10미,S/P,1,4.0,200000
2017-04-14,(선)은갈치,제주도,10미,S/P,7,5.0,283600
2017-04-15,(선)은갈치,제주도,10미,S/P,2,3.0,90000
2017-04-15,(선)은갈치,제주도,10미,S/P,4,3.5,145000
2017-04-15,(선)은갈치,제주도,10미,S/P,3,4.0,180000
2017-04-15,(선)은갈치,제주도,10미,S/P,4,4.5,198800
2017-04-15,(선)은갈치,제주도,10미,S/P,1,4.8,250000
2017-04-15,(선)은갈치,제주도,10미,S/P,1,5.0,300000
2017-04-17,(선)은갈치,제주도,10미,S/P,3,3.5,150000
2017-04-17,(선)은갈치,제주도,10미,S/P,16,4.0,168000
2017-04-17,(선)은갈치,제주도,10미,S/P,6,4.5,202500
2017-04-17,(선)은갈치,제주도,10미,S/P,10,5.0,266000
2017-04-18,(선)은갈치,제주도,10미,S/P,3,3.0,90000
2017-04-18,(선)은갈치,제주도,10미,S/P,32,3.5,125100
2017-04-18,(선)은갈치,제주도,10미,S/P,7,4.0,155000
2017-04-18,(선)은갈치,제주도,10미,S/P,22,4.5,175000
2017-04-18,(선)은갈치,제주도,10미,S/P,23,5.0,237400
2017-04-19,(선)은갈치,제주도,10미,S/P,3,3.0,78000
2017-04-19,(선)은갈치,제주도,10미,S/P,30,3.5,127200
2017-04-19,(선)은갈치,제주도,10미,S/P,5,4.0,150000
2017-04-19,(선)은갈치,제주도,10미,S/P,15,4.5,181600
2017-04-19,(선)은갈치,제주도,10미,S/P,4,5.0,255000
2017-04-20,(선)은갈치,제주도,10미,S/P,4,3.0,95000
2017-04-20,(선)은갈치,제주도,10미,S/P,7,3.5,131400
2017-04-20,(선)은갈치,제주도,10미,S/P,8,4.0,156900
2017-04-20,(선)은갈치,제주도,10미,S/P,4,4.5,190000
2017-04-20,(선)은갈치,제주도,10미,S/P,13,5.0,260000
2017-04-21,(선)은갈치,제주도,10미,S/P,11,3.0,90000
2017-04-21,(선)은갈치,제주도,10미,S/P,6,3.5,143000
2017-04-21,(선)은갈치,제주도,10미,S/P,8,4.0,160000
2017-04-21,(선)은갈치,제주도,10미,S/P,10,4.5,194800
2017-04-21,(선)은갈치,제주도,10미,S/P,9,5.0,263300
2017-04-22,(선)은갈치,제주도,10미,S/P,9,3.0,92000
2017-04-22,(선)은갈치,제주도,10미,S/P,7,3.5,145000
2017-04-22,(선)은갈치,제주도,10미,S/P,5,4.0,170000
2017-04-24,(선)은갈치,제주도,10미,S/P,8,3.0,83000
2017-04-24,(선)은갈치,제주도,10미,S/P,79,3.5,117200
2017-04-24,(선)은갈치,제주도,10미,S/P,13,4.0,147200
