날짜,어종,산지,규격,포장,수량,중량,평균가
2017-07-20,(활)왕게,러시아,중,kg,125,1.0,41900
2017-07-21,(활)왕게,러시아,중,kg,264,1.0,40500
2017-07-22,(활)왕게,러시아,중,kg,421,1.0,27800
2017-07-24,(활)왕게,러시아,중,kg,146,1.0,48000
2017-07-25,(활)왕게,러시아,중,kg,190,1.0,56200
2017-07-26,(활)왕게,러시아,중,kg,40,1.0,64100
2017-07-27,(활)왕게,러시아,중,kg,205,1.0,54400
2017-07-28,(활)왕게,러시아,중,kg,844,1.0,44600
2017-07-31,(활)왕게,러시아,중,kg,624,1.0,43000
2017-08-01,(활)왕게,러시아,중,kg,680,1.0,35600
2017-08-02,(활)왕게,러시아,중,kg,143,1.0,23100
2017-08-03,(활)왕게,러시아,중,kg,490,1.0,22000
2017-08-04,(활)왕게,러시아,중,kg,200,1.0,22600
2017-08-05,(활)왕게,러시아,중,kg,248,1.0,35600
2017-08-07,(활)왕게,러시아,중,kg,182,1.0,54800
2017-08-08,(활)왕게,러시아,중,kg,668,1.0,33700
2017-08-09,(활)왕게,러시아,중,kg,225,1.0,24300
2017-08-10,(활)왕게,러시아,중,kg,200,1.0,32300
2017-08-11,(활)왕게,러시아,중,kg,678,1.0,38100
2017-08-12,(활)왕게,러시아,중,kg,1410,1.0,43900
2017-08-14,(활)왕게,러시아,중,kg,907,1.0,34800
2017-08-15,(활)왕게,러시아,중,kg,258,1.0,44000
2017-08-16,(활)왕게,러시아,중,kg,16,1.0,48000
2017-08-18,(활)왕게,러시아,중,kg,856,1.0,37500
2017-08-19,(활)왕게,러시아,중,kg,824,1.0,37900
2017-08-21,(활)왕게,러시아,중,kg,98,1.0,39100
2017-08-22,(활)왕게,러시아,중,kg,35,1.0,31100
2017-08-24,(활)왕게,러시아,중,kg,26,1.0,4900
2017-08-25,(활)왕게,러시아,중,kg,1027,1.0,29000
2017-08-29,(활)왕게,러시아,중,kg,148,1.0,24900
2017-08-30,(활)왕게,러시아,중,kg,259,1.0,32300
2017-09-01,(활)왕게,러시아,중,kg,865,1.0,28800
2017-09-02,(활)왕게,러시아,중,kg,1635,1.0,19100
2017-09-04,(활)왕게,러시아,중,kg,688,1.0,23800
