날짜,어종,산지,규격,포장,수량,중량,평균가
2022-06-03,(선)우럭,남해,13미,S/P,7,10,"5,000"
2022-06-03,(선)우럭,대천,중,kg,7,1,"9,000"
2022-06-03,(선)우럭,서천,중,kg,19,1,"8,700"
2022-06-03,(선)우럭,통영,중,kg,92,1,"11,600"
2022-06-03,(활)우럭,대천,중,kg,64,1,"12,200"
2022-06-03,(활)우럭,서천,중,kg,99,1,"16,900"
2022-06-03,(활)우럭,통영,중,kg,336,1,"18,100"
2022-06-03,(활)우럭조개,여수,6미,box,1,10,"84,000"
2022-06-03,(활)우럭조개,여수,7미,box,1,10,"87,500"
2022-06-03,(활)우럭조개,여수,8미,box,2,10,"88,800"
2022-06-03,(활)우럭조개,통영,7미,box,1,10,"106,400"
2022-06-03,(활)우럭조개,통영,9미,box,1,10,"109,800"
2022-06-04,(선)우럭,남해,11미,S/P,10,10,"5,000"
2022-06-04,(선)우럭,남해,12미,S/P,8,10,"5,000"
2022-06-04,(선)우럭,남해,13미,S/P,8,10,"5,000"
2022-06-04,(선)우럭,남해,14미,S/P,3,10,"5,000"
2022-06-04,(선)우럭,남해,소,S/P,2,10,"5,000"
2022-06-04,(선)우럭,서천,중,kg,27,1,"7,900"
2022-06-04,(선)우럭,태안,중,kg,2,1,"5,000"
2022-06-04,(선)우럭,통영,중,kg,166,1,"12,900"
2022-06-04,(활)우럭,서천,중,kg,151,1,"14,600"
2022-06-04,(활)우럭,완도,중,kg,144,1,"12,400"
2022-06-04,(활)우럭,통영,중,kg,217,1,"15,900"
2022-06-04,(활)우럭조개,여수,10미,box,1,10,"39,000"
2022-06-04,(활)우럭조개,여수,7미,box,1,10,"70,700"
2022-06-04,(활)우럭조개,여수,8미,box,1,10,"56,000"
2022-06-04,(활)우럭조개,여수,9미,box,1,10,"59,400"
2022-06-06,(선)우럭,통영,중,kg,137,1,"12,900"
2022-06-06,(활)우럭,격포,중,kg,37,1,"12,400"
2022-06-06,(활)우럭,서천,중,kg,51,1,"15,100"
2022-06-06,(활)우럭,통영,중,kg,22,1,"8,100"
2022-06-06,(활)우럭조개,여수,16미,box,1,10,"48,000"
2022-06-06,(활)우럭조개,여수,6미,box,1,10,"81,000"
2022-06-06,(활)우럭조개,여수,7미,box,1,10,"77,000"
2022-06-06,(활)우럭조개,여수,8미,box,1,10,"56,000"
2022-06-06,(활)우럭조개,여수,9미,box,2,10,"65,300"
2022-06-07,(선)우럭,목포,중,kg,43,1,"7,300"
2022-06-07,(선)우럭,통영,중,kg,55,1,"12,500"
2022-06-07,(활)우럭,대천,중,kg,62,1,"17,300"
2022-06-07,(활)우럭,목포,중,kg,4,1,"18,000"
2022-06-07,(활)우럭,통영,중,kg,29,1,"7,700"
2022-06-08,(선)우럭,진도,중,kg,4,1,"3,500"
2022-06-08,(선)우럭,통영,중,kg,98,1,"11,900"
2022-06-08,(활)우럭,목포,중,kg,17,1,"16,000"
2022-06-08,(활)우럭,서천,중,kg,84,1,"14,200"
2022-06-08,(활)우럭,통영,중,kg,7,1,"11,500"
2022-06-08,(활)우럭조개,여수,7미,box,2,10,"156,100"
2022-06-09,(선)우럭,진도,중,kg,9,1,"7,000"
2022-06-09,(선)우럭,통영,중,kg,81,1,"12,100"
2022-06-09,(활)우럭,서천,중,kg,15,1,"18,300"
2022-06-09,(활)우럭,통영,중,kg,7,1,"15,500"
2022-06-09,(활)우럭조개,여수,7미,box,2,10,"143,200"
2022-06-10,(선)우럭,통영,중,kg,210,1,"11,600"
2022-06-10,(활)우럭,대천,중,kg,132,1,"17,100"
2022-06-10,(활)우럭,서천,중,kg,9,1,"21,200"
2022-06-10,(활)우럭,안면도,중,kg,12,1,"23,100"
2022-06-10,(활)우럭,안흥,중,kg,72,1,"15,800"
2022-06-10,(활)우럭,태안,중,kg,102,1,"15,700"
2022-06-10,(활)우럭,통영,중,kg,12,1,"15,000"
2022-06-10,(활)우럭조개,여수,7미,box,2,10,"163,100"
2022-06-10,(활)우럭조개,여수,8미,box,1,10,"188,000"
2022-06-10,(활)우럭조개,통영,6미,box,2,10,"169,800"
2022-06-11,(선)우럭,완도,중,kg,3,1,"4,000"
2022-06-11,(선)우럭,진도,중,kg,7,1,"3,000"
2022-06-11,(선)우럭,충무,중,kg,75,1,"13,900"
2022-06-11,(선)우럭,통영,중,kg,294,1,"11,200"
2022-06-11,(활)우럭,군산,중,kg,2,1,"12,000"
2022-06-11,(활)우럭,서천,중,kg,45,1,"14,500"
2022-06-11,(활)우럭,여수,중,kg,567,1,"15,100"
2022-06-11,(활)우럭,통영,중,kg,417,1,"13,200"
2022-06-11,(활)우럭조개,여수,10미,box,2,10,"237,500"
2022-06-11,(활)우럭조개,통영,6미,box,1,10,"163,800"
2022-06-11,(활)우럭조개,통영,7미,box,1,10,"177,100"
2022-06-13,(선)우럭,진도,중,kg,9,1,"7,000"
2022-06-13,(선)우럭,통영,중,kg,140,1,"11,400"
2022-06-13,(활)우럭,목포,중,kg,461,1,"13,200"
2022-06-13,(활)우럭,서천,중,kg,59,1,"8,300"
2022-06-13,(활)우럭,완도,중,kg,2,1,"12,000"
2022-06-13,(활)우럭조개,여수,6미,box,1,10,"138,000"
2022-06-13,(활)우럭조개,여수,7미,box,2,10,"161,000"
2022-06-13,(활)우럭조개,여수,8미,box,6,10,"146,900"
2022-06-13,(활)우럭조개,여수,9미,box,3,10,"85,500"
2022-06-14,(선)우럭,안면도,중,kg,28,1,"10,000"
2022-06-14,(선)우럭,진도,중,kg,8,1,"3,500"
2022-06-14,(선)우럭,통영,중,kg,107,1,"11,900"
2022-06-14,(활)우럭조개,여수,6미,box,1,10,"127,800"
2022-06-14,(활)우럭조개,여수,7미,box,1,10,"147,000"
2022-06-14,(활)우럭조개,여수,8미,box,2,10,"156,800"
2022-06-15,(선)우럭,통영,중,kg,82,1,"12,100"
2022-06-15,(활)우럭,서천,중,kg,24,1,"13,800"
2022-06-15,(활)우럭,연평도,중,kg,125,1,"12,600"
2022-06-15,(활)우럭조개,여수,17미,box,1,10,"51,000"
2022-06-15,(활)우럭조개,여수,7미,box,2,10,"112,000"
2022-06-15,(활)우럭조개,여수,8미,box,5,10,"123,500"
2022-06-16,(선)우럭,남해,대,S/P,3,10,"15,000"
2022-06-16,(선)우럭,통영,중,kg,142,1,"10,900"
2022-06-16,(활)우럭,대천,중,kg,5,1,"10,500"
2022-06-16,(활)우럭,서천,중,kg,60,1,"15,200"
2022-06-16,(활)우럭,통영,중,kg,204,1,"8,500"
2022-06-16,(활)우럭조개,여수,18미,box,1,10,"46,800"
2022-06-16,(활)우럭조개,여수,7미,box,1,10,"98,000"
2022-06-16,(활)우럭조개,여수,8미,box,3,10,"88,800"
2022-06-17,(선)우럭,통영,중,kg,69,1,"13,300"
2022-06-17,(활)우럭,통영,중,kg,209,1,"18,800"
2022-06-17,(활)우럭조개,여수,17미,box,1,10,"42,500"
2022-06-17,(활)우럭조개,여수,7미,box,1,10,"119,000"
2022-06-17,(활)우럭조개,여수,8미,box,4,10,"122,400"
2022-06-18,(선)우럭,대천,중,kg,14,1,"9,000"
2022-06-18,(선)우럭,서천,중,kg,3,1,"11,000"
2022-06-18,(선)우럭,진도,중,kg,2,1,"6,000"
2022-06-18,(선)우럭,통영,중,kg,154,1,"12,700"
2022-06-18,(활)우럭,서천,중,kg,71,1,"15,700"
2022-06-18,(활)우럭,통영,중,kg,238,1,"16,500"
2022-06-18,(활)우럭조개,여수,8미,box,2,10,"144,800"
2022-06-18,(활)우럭조개,여수,9미,box,1,10,"108,000"
2022-06-20,(선)우럭,서천,중,kg,1,1,"7,000"
2022-06-20,(선)우럭,통영,대,S/P,149,1,"4,100"
2022-06-20,(선)우럭,통영,중,kg,254,1,"10,800"
2022-06-20,(활)우럭,서천,중,kg,33,1,"14,400"
2022-06-20,(활)우럭조개,여수,7미,box,1,10,"119,000"
2022-06-20,(활)우럭조개,여수,8미,box,3,10,"109,300"
2022-06-20,(활)우럭조개,여수,9미,box,1,10,"90,000"
2022-06-21,(선)우럭,통영,중,kg,93,1,"11,900"
2022-06-21,(활)우럭,서천,중,kg,19,1,"15,400"
2022-06-21,(활)우럭,통영,중,kg,196,1,"17,000"
2022-06-21,(활)우럭조개,여수,7미,box,1,10,"133,700"
2022-06-21,(활)우럭조개,여수,8미,box,1,10,"138,400"
2022-06-22,(선)우럭,통영,중,kg,309,1,"12,100"
2022-06-22,(활)우럭,목포,중,kg,27,1,"17,700"
2022-06-22,(활)우럭,서천,중,kg,34,1,"13,900"
2022-06-22,(활)우럭,통영,중,kg,14,1,"13,000"
2022-06-22,(활)우럭조개,여수,8미,box,2,10,"176,800"
2022-06-23,(선)우럭,통영,중,kg,108,1,"11,900"
2022-06-23,(활)우럭,대천,중,kg,5,1,"15,700"
2022-06-23,(활)우럭,서천,중,kg,34,1,"16,400"
2022-06-23,(활)우럭조개,여수,3미,box,1,10,"75,300"
2022-06-23,(활)우럭조개,여수,8미,box,4,10,"200,200"
2022-06-24,(선)우럭,통영,중,kg,158,1,"11,900"
2022-06-24,(활)우럭,서천,중,kg,16,1,"7,100"
2022-06-24,(활)우럭,통영,중,kg,209,1,"17,200"
2022-06-24,(활)우럭조개,여수,7미,box,2,10,"144,600"
2022-06-24,(활)우럭조개,여수,8미,box,5,10,"156,800"
2022-06-24,(활)우럭조개,여수,9미,box,1,10,"144,000"
2022-06-24,(활)우럭조개,통영,7미,box,2,10,"136,500"
2022-06-24,(활)우럭조개,통영,8미,box,2,10,"146,400"
2022-06-24,(활)우럭조개,통영,9미,box,1,10,"162,000"
2022-06-25,(선)우럭,남해,12미,S/P,7,10,"15,700"
2022-06-25,(선)우럭,남해,13미,S/P,2,10,"10,000"
2022-06-25,(선)우럭,남해,15미,S/P,1,10,"10,000"
2022-06-25,(선)우럭,서천,중,kg,1,1,"11,000"
2022-06-25,(선)우럭,진도,중,kg,34,1,"5,100"
2022-06-25,(선)우럭,통영,중,kg,170,1,"12,800"
2022-06-25,(활)우럭,군산,중,kg,7,1,"9,100"
2022-06-25,(활)우럭,서천,중,kg,8,1,"19,300"
2022-06-25,(활)우럭,여수,중,kg,309,1,"10,900"
2022-06-25,(활)우럭,통영,중,kg,31,1,"15,500"
2022-06-25,(활)우럭조개,여수,6미,box,1,10,"156,000"
2022-06-25,(활)우럭조개,여수,7미,box,1,10,"168,000"
2022-06-27,(선)우럭,통영,중,kg,127,1,"11,900"
2022-06-27,(활)우럭조개,여수,10미,box,2,10,"60,000"
2022-06-27,(활)우럭조개,여수,17미,box,1,10,"42,500"
2022-06-27,(활)우럭조개,여수,8미,box,6,10,"130,400"
2022-06-27,(활)우럭조개,여수,9미,box,1,10,"108,000"
2022-06-27,(활)우럭조개,통영,8미,box,2,10,"152,800"
2022-06-28,(선)우럭,남해,대,S/P,3,10,"9,300"
2022-06-28,(선)우럭,통영,중,kg,120,1,"12,400"
2022-06-28,(활)우럭,통영,중,kg,381,1,"7,200"
2022-06-28,(활)우럭조개,여수,5미,box,1,10,"66,500"
2022-06-28,(활)우럭조개,여수,6미,box,1,10,"117,000"
2022-06-28,(활)우럭조개,여수,7미,box,1,10,"115,500"
2022-06-28,(활)우럭조개,여수,8미,box,1,10,"122,400"
2022-06-28,(활)우럭조개,여수,9미,box,1,10,"117,000"
2022-06-28,(활)우럭조개,통영,8미,box,2,10,"152,000"
2022-06-29,(선)우럭,남해,12미,S/P,11,10,"5,000"
2022-06-29,(선)우럭,남해,17미,S/P,1,10,"5,000"
2022-06-29,(선)우럭,통영,중,kg,96,1,"11,900"
2022-06-29,(활)우럭,통영,중,kg,209,1,"16,900"
2022-06-29,(활)우럭조개,여수,7미,box,2,10,"116,200"
2022-06-29,(활)우럭조개,여수,8미,box,1,10,"105,600"
2022-06-29,(활)우럭조개,여수,9미,box,3,10,"114,300"
2022-06-29,(활)우럭조개,통영,8미,box,2,10,"128,800"
2022-06-30,(선)우럭,통영,중,kg,113,1,"10,000"
2022-06-30,(활)우럭,서천,중,kg,24,1,"17,100"
2022-06-30,(활)우럭,통영,중,kg,201,1,"16,100"
2022-06-30,(활)우럭조개,여수,17미,box,1,10,"59,500"
2022-06-30,(활)우럭조개,여수,7미,box,1,10,"143,500"
2022-06-30,(활)우럭조개,여수,8미,box,2,10,"148,000"
2022-07-01,(선)우럭,남해,10미,S/P,16,10,"8,000"
2022-07-01,(선)우럭,남해,11미,S/P,5,10,"8,000"
2022-07-01,(선)우럭,남해,12미,S/P,8,10,"7,000"
2022-07-01,(선)우럭,남해,13미,S/P,1,10,"7,000"
2022-07-01,(선)우럭,남해,14미,S/P,3,10,"6,000"
2022-07-01,(선)우럭,남해,15미,S/P,3,10,"6,000"
2022-07-01,(선)우럭,남해,소,S/P,1,10,"5,000"
2022-07-01,(선)우럭,충무,중,kg,41,1,"13,200"
2022-07-01,(선)우럭,통영,중,kg,51,1,"11,900"
2022-07-01,(활)우럭,통영,중,kg,207,1,"15,000"
2022-07-01,(활)우럭조개,여수,7미,box,1,10,"150,500"
2022-07-01,(활)우럭조개,여수,8미,box,2,10,"160,000"
2022-07-01,(활)우럭조개,여수,9미,box,1,10,"162,900"
2022-07-02,(선)우럭,통영,중,kg,127,1,"13,200"
2022-07-02,(활)우럭,통영,중,kg,212,1,"14,800"
2022-07-02,(활)우럭조개,여수,7미,box,1,10,"155,400"
2022-07-02,(활)우럭조개,여수,8미,box,4,10,"165,200"
2022-07-04,(선)우럭,남해,10미,S/P,17,10,"14,900"
2022-07-04,(선)우럭,남해,11미,S/P,1,10,"8,000"
2022-07-04,(선)우럭,남해,12미,S/P,1,10,"8,000"
2022-07-04,(선)우럭,남해,14미,S/P,1,10,"8,000"
2022-07-04,(선)우럭,통영,중,kg,167,1,"12,300"
2022-07-04,(활)우럭조개,여수,8미,box,3,10,"204,000"
2022-07-05,(선)우럭,서천,중,kg,1,1,"12,500"
2022-07-05,(선)우럭,통영,중,kg,79,1,"13,700"
2022-07-05,(활)우럭,통영,중,kg,202,1,"11,200"
2022-07-05,(활)우럭조개,여수,3미,box,1,2,"27,000"
2022-07-05,(활)우럭조개,여수,4미,box,1,2,"96,000"
2022-07-05,(활)우럭조개,여수,6미,box,1,10,"162,000"
2022-07-05,(활)우럭조개,여수,7미,box,3,10,"181,100"
2022-07-05,(활)우럭조개,여수,8미,box,4,10,"186,000"
2022-07-06,(선)우럭,격포,중,kg,5,1,"6,000"
2022-07-06,(선)우럭,군산,대,S/P,1,15,"100,000"
2022-07-06,(선)우럭,남해,10미,S/P,40,10,"8,300"
2022-07-06,(선)우럭,남해,12미,S/P,9,10,"7,000"
2022-07-06,(선)우럭,남해,13미,S/P,1,10,"6,000"
2022-07-06,(선)우럭,태안,중,kg,35,1,"8,500"
2022-07-06,(선)우럭,통영,중,kg,101,1,"11,900"
2022-07-06,(활)우럭조개,여수,7미,box,3,10,"192,000"
2022-07-06,(활)우럭조개,여수,8미,box,1,10,"218,400"
